=== Wed Aug 19 11:26:10 UTC 2026 v6c: continued from v5_mid4, no-warmup, anneal decay ===
warm-started from v5_mid4.pt
params: 48.12M  device: cuda
dev split: 5000 rows held out, 905692 train
anneal pack: 404982 rows, 8536 batches (used for frac >= 0.8)
ep0 step11160/46784 loss=0.6806 lm=0.2720 name=0.4086 name_acc=0.862 tok/s=65,249
ep0 step11180/46784 loss=0.6830 lm=0.2226 name=0.4604 name_acc=0.879 tok/s=65,251
ep0 step11200/46784 loss=0.4261 lm=0.2706 name=0.1555 name_acc=0.939 tok/s=65,255
ep0 step11220/46784 loss=0.2737 lm=0.1669 name=0.1068 name_acc=0.978 tok/s=65,257
ep0 step11240/46784 loss=0.4300 lm=0.2877 name=0.1423 name_acc=0.966 tok/s=65,261
ep0 step11260/46784 loss=0.2891 lm=0.1591 name=0.1299 name_acc=0.945 tok/s=65,263
ep0 step11280/46784 loss=0.3734 lm=0.1475 name=0.2259 name_acc=0.892 tok/s=65,266
ep0 step11300/46784 loss=0.5128 lm=0.2192 name=0.2937 name_acc=0.892 tok/s=65,266
ep0 step11320/46784 loss=0.3183 lm=0.2089 name=0.1093 name_acc=0.959 tok/s=65,268
ep0 step11340/46784 loss=0.4848 lm=0.2345 name=0.2502 name_acc=0.951 tok/s=65,270
ep0 step11360/46784 loss=0.2898 lm=0.1425 name=0.1473 name_acc=0.968 tok/s=65,272
ep0 step11380/46784 loss=0.7196 lm=0.4123 name=0.3073 name_acc=0.901 tok/s=65,273
ep0 step11400/46784 loss=0.3589 lm=0.1823 name=0.1766 name_acc=0.959 tok/s=65,274
ep0 step11420/46784 loss=0.6399 lm=0.3557 name=0.2842 name_acc=0.956 tok/s=65,275
ep0 step11440/46784 loss=0.4658 lm=0.3354 name=0.1304 name_acc=0.964 tok/s=65,276
ep0 step11460/46784 loss=0.3815 lm=0.3086 name=0.0728 name_acc=0.966 tok/s=65,278
ep0 step11480/46784 loss=0.2921 lm=0.1835 name=0.1087 name_acc=0.966 tok/s=65,279
ep0 step11500/46784 loss=0.4837 lm=0.2014 name=0.2823 name_acc=0.910 tok/s=65,280
ep0 step11520/46784 loss=0.3381 lm=0.1925 name=0.1456 name_acc=0.942 tok/s=65,280
ep0 step11540/46784 loss=0.7007 lm=0.3716 name=0.3292 name_acc=0.914 tok/s=65,278
ep0 step11560/46784 loss=0.9280 lm=0.7824 name=0.1456 name_acc=0.958 tok/s=65,276
ep0 step11580/46784 loss=1.1174 lm=0.7646 name=0.3528 name_acc=0.875 tok/s=65,277
ep0 step11600/46784 loss=0.5891 lm=0.2902 name=0.2989 name_acc=0.886 tok/s=65,278
ep0 step11620/46784 loss=0.2552 lm=0.2186 name=0.0367 name_acc=1.000 tok/s=65,280
ep0 step11640/46784 loss=0.3832 lm=0.1280 name=0.2552 name_acc=0.938 tok/s=65,283
ep0 step11660/46784 loss=0.2986 lm=0.1459 name=0.1527 name_acc=0.943 tok/s=65,285
ep0 step11680/46784 loss=0.2534 lm=0.1563 name=0.0970 name_acc=0.967 tok/s=65,286
ep0 step11700/46784 loss=0.5930 lm=0.2668 name=0.3262 name_acc=0.931 tok/s=65,288
ep0 step11720/46784 loss=0.3375 lm=0.1525 name=0.1850 name_acc=0.956 tok/s=65,290
ep0 step11740/46784 loss=0.4065 lm=0.1976 name=0.2090 name_acc=0.924 tok/s=65,292
ep0 step11760/46784 loss=0.2036 lm=0.1667 name=0.0369 name_acc=0.989 tok/s=65,295
ep0 step11780/46784 loss=0.2899 lm=0.1967 name=0.0932 name_acc=0.939 tok/s=65,298
ep0 step11800/46784 loss=0.4238 lm=0.2176 name=0.2062 name_acc=0.978 tok/s=65,299
ep0 step11820/46784 loss=0.4387 lm=0.2344 name=0.2043 name_acc=0.937 tok/s=65,303
ep0 step11840/46784 loss=0.3062 lm=0.1711 name=0.1351 name_acc=0.955 tok/s=65,306
ep0 step11860/46784 loss=0.7097 lm=0.3107 name=0.3989 name_acc=0.906 tok/s=65,309
ep0 step11880/46784 loss=0.2773 lm=0.1818 name=0.0955 name_acc=0.970 tok/s=65,313
ep0 step11900/46784 loss=0.7943 lm=0.2886 name=0.5057 name_acc=0.847 tok/s=65,315
ep0 step11920/46784 loss=0.7161 lm=0.4639 name=0.2522 name_acc=0.939 tok/s=65,317
ep0 step11940/46784 loss=0.2735 lm=0.1669 name=0.1066 name_acc=0.977 tok/s=65,320
ep0 step11960/46784 loss=0.2475 lm=0.2041 name=0.0434 name_acc=0.991 tok/s=65,322
ep0 step11980/46784 loss=0.5581 lm=0.2747 name=0.2833 name_acc=0.935 tok/s=65,323
ep0 step12000/46784 loss=0.6690 lm=0.4192 name=0.2498 name_acc=0.927 tok/s=65,325
  dev@12000: 0.4249  <- new best
ep0 step12020/46784 loss=0.3583 lm=0.2713 name=0.0870 name_acc=0.978 tok/s=65,256
ep0 step12040/46784 loss=0.4261 lm=0.2263 name=0.1997 name_acc=0.941 tok/s=65,258
ep0 step12060/46784 loss=1.3198 lm=0.3995 name=0.9203 name_acc=0.792 tok/s=65,260
ep0 step12080/46784 loss=0.3560 lm=0.2058 name=0.1502 name_acc=0.947 tok/s=65,262
ep0 step12100/46784 loss=1.0158 lm=0.6203 name=0.3955 name_acc=0.934 tok/s=65,263
ep0 step12120/46784 loss=0.6640 lm=0.4934 name=0.1706 name_acc=0.985 tok/s=65,264
ep0 step12140/46784 loss=0.4586 lm=0.2948 name=0.1638 name_acc=0.943 tok/s=65,263
ep0 step12160/46784 loss=0.2984 lm=0.1349 name=0.1635 name_acc=0.969 tok/s=65,251
ep0 step12180/46784 loss=0.5697 lm=0.3121 name=0.2577 name_acc=0.895 tok/s=65,245
ep0 step12200/46784 loss=0.3067 lm=0.1722 name=0.1345 name_acc=0.975 tok/s=65,239
ep0 step12220/46784 loss=0.3193 lm=0.2136 name=0.1057 name_acc=0.955 tok/s=65,236
ep0 step12240/46784 loss=0.2040 lm=0.1024 name=0.1015 name_acc=0.970 tok/s=65,234
ep0 step12260/46784 loss=0.6201 lm=0.3377 name=0.2824 name_acc=0.879 tok/s=65,234
ep0 step12280/46784 loss=0.6282 lm=0.3051 name=0.3232 name_acc=0.902 tok/s=65,232
ep0 step12300/46784 loss=0.2125 lm=0.1336 name=0.0789 name_acc=0.964 tok/s=65,232
ep0 step12320/46784 loss=0.7620 lm=0.2778 name=0.4842 name_acc=0.868 tok/s=65,230
ep0 step12340/46784 loss=0.3342 lm=0.2053 name=0.1290 name_acc=0.965 tok/s=65,223
ep0 step12360/46784 loss=0.3053 lm=0.1785 name=0.1268 name_acc=0.940 tok/s=65,218
ep0 step12380/46784 loss=0.2021 lm=0.1366 name=0.0655 name_acc=0.978 tok/s=65,217
ep0 step12400/46784 loss=0.3662 lm=0.1989 name=0.1673 name_acc=0.935 tok/s=65,216
ep0 step12420/46784 loss=0.3367 lm=0.2323 name=0.1044 name_acc=0.962 tok/s=65,214
ep0 step12440/46784 loss=0.6388 lm=0.4030 name=0.2358 name_acc=0.924 tok/s=65,212
ep0 step12460/46784 loss=0.4290 lm=0.2145 name=0.2145 name_acc=0.959 tok/s=65,209
ep0 step12480/46784 loss=0.3989 lm=0.2327 name=0.1662 name_acc=0.958 tok/s=65,206
ep0 step12500/46784 loss=0.5778 lm=0.2971 name=0.2808 name_acc=0.881 tok/s=65,204
ep0 step12520/46784 loss=0.6396 lm=0.3623 name=0.2773 name_acc=0.942 tok/s=65,197
ep0 step12540/46784 loss=0.9157 lm=0.3363 name=0.5794 name_acc=0.836 tok/s=65,194
ep0 step12560/46784 loss=0.6248 lm=0.2690 name=0.3558 name_acc=0.889 tok/s=65,190
ep0 step12580/46784 loss=0.4808 lm=0.1933 name=0.2876 name_acc=0.933 tok/s=65,188
ep0 step12600/46784 loss=0.6360 lm=0.2329 name=0.4031 name_acc=0.867 tok/s=65,183
ep0 step12620/46784 loss=0.4485 lm=0.2894 name=0.1591 name_acc=0.963 tok/s=65,184
ep0 step12640/46784 loss=0.3288 lm=0.2097 name=0.1192 name_acc=0.984 tok/s=65,181
ep0 step12660/46784 loss=0.6499 lm=0.2241 name=0.4257 name_acc=0.870 tok/s=65,178
ep0 step12680/46784 loss=0.2455 lm=0.1377 name=0.1077 name_acc=0.989 tok/s=65,173
ep0 step12700/46784 loss=0.5729 lm=0.2596 name=0.3133 name_acc=0.933 tok/s=65,170
ep0 step12720/46784 loss=0.4636 lm=0.1945 name=0.2691 name_acc=0.918 tok/s=65,167
ep0 step12740/46784 loss=0.2633 lm=0.1397 name=0.1236 name_acc=0.966 tok/s=65,163
ep0 step12760/46784 loss=0.1657 lm=0.1377 name=0.0280 name_acc=1.000 tok/s=65,157
ep0 step12780/46784 loss=0.5940 lm=0.2416 name=0.3523 name_acc=0.879 tok/s=65,152
ep0 step12800/46784 loss=0.5425 lm=0.3648 name=0.1777 name_acc=0.953 tok/s=65,142
ep0 step12820/46784 loss=0.4900 lm=0.2763 name=0.2137 name_acc=0.905 tok/s=65,134
ep0 step12840/46784 loss=0.7497 lm=0.3469 name=0.4028 name_acc=0.825 tok/s=65,128
ep0 step12860/46784 loss=0.4045 lm=0.1903 name=0.2142 name_acc=0.927 tok/s=65,126
ep0 step12880/46784 loss=0.2605 lm=0.1574 name=0.1030 name_acc=0.974 tok/s=65,122
ep0 step12900/46784 loss=0.3783 lm=0.2694 name=0.1090 name_acc=0.974 tok/s=65,119
ep0 step12920/46784 loss=0.4800 lm=0.2391 name=0.2409 name_acc=0.923 tok/s=65,115
ep0 step12940/46784 loss=0.4415 lm=0.2148 name=0.2267 name_acc=0.940 tok/s=65,112
ep0 step12960/46784 loss=0.3665 lm=0.1737 name=0.1928 name_acc=0.929 tok/s=65,109
ep0 step12980/46784 loss=0.6159 lm=0.2941 name=0.3217 name_acc=0.943 tok/s=65,105
ep0 step13000/46784 loss=0.3823 lm=0.2247 name=0.1576 name_acc=0.967 tok/s=65,104
  dev@13000: 0.4357
ep0 step13020/46784 loss=0.3285 lm=0.2536 name=0.0749 name_acc=0.970 tok/s=65,036
ep0 step13040/46784 loss=0.3131 lm=0.1591 name=0.1541 name_acc=0.943 tok/s=65,039
ep0 step13060/46784 loss=0.3944 lm=0.2353 name=0.1591 name_acc=0.976 tok/s=65,042
ep0 step13080/46784 loss=0.5942 lm=0.3897 name=0.2045 name_acc=0.934 tok/s=65,044
ep0 step13100/46784 loss=0.3987 lm=0.2969 name=0.1018 name_acc=0.971 tok/s=65,045
ep0 step13120/46784 loss=0.3767 lm=0.1860 name=0.1907 name_acc=0.917 tok/s=65,047
ep0 step13140/46784 loss=0.4363 lm=0.2376 name=0.1987 name_acc=0.929 tok/s=65,049
ep0 step13160/46784 loss=0.3632 lm=0.2439 name=0.1192 name_acc=0.978 tok/s=65,051
ep0 step13180/46784 loss=1.1938 lm=0.4853 name=0.7085 name_acc=0.773 tok/s=65,052
ep0 step13200/46784 loss=0.6274 lm=0.3118 name=0.3157 name_acc=0.959 tok/s=65,054
ep0 step13220/46784 loss=0.5019 lm=0.3666 name=0.1353 name_acc=0.952 tok/s=65,055
ep0 step13240/46784 loss=0.1042 lm=0.0961 name=0.0081 name_acc=1.000 tok/s=65,058
ep0 step13260/46784 loss=0.5684 lm=0.4722 name=0.0961 name_acc=0.984 tok/s=65,060
ep0 step13280/46784 loss=0.7435 lm=0.3423 name=0.4012 name_acc=0.935 tok/s=65,062
ep0 step13300/46784 loss=0.7856 lm=0.2464 name=0.5392 name_acc=0.857 tok/s=65,065
ep0 step13320/46784 loss=0.4414 lm=0.2571 name=0.1844 name_acc=0.967 tok/s=65,067
ep0 step13340/46784 loss=0.7339 lm=0.2686 name=0.4653 name_acc=0.853 tok/s=65,069
ep0 step13360/46784 loss=0.5649 lm=0.3153 name=0.2496 name_acc=0.949 tok/s=65,071
ep0 step13380/46784 loss=0.2899 lm=0.2007 name=0.0892 name_acc=0.988 tok/s=65,072
ep0 step13400/46784 loss=0.6860 lm=0.3524 name=0.3336 name_acc=0.924 tok/s=65,072
ep0 step13420/46784 loss=0.6583 lm=0.2771 name=0.3813 name_acc=0.870 tok/s=65,074
ep0 step13440/46784 loss=0.4175 lm=0.1788 name=0.2387 name_acc=0.912 tok/s=65,076
ep0 step13460/46784 loss=0.2253 lm=0.1206 name=0.1048 name_acc=0.952 tok/s=65,077
ep0 step13480/46784 loss=0.2556 lm=0.1610 name=0.0946 name_acc=0.980 tok/s=65,079
ep0 step13500/46784 loss=0.3156 lm=0.2182 name=0.0973 name_acc=0.957 tok/s=65,080
ep0 step13520/46784 loss=0.2158 lm=0.1727 name=0.0431 name_acc=0.989 tok/s=65,080
ep0 step13540/46784 loss=0.4639 lm=0.2117 name=0.2522 name_acc=0.952 tok/s=65,082
ep0 step13560/46784 loss=0.4891 lm=0.3038 name=0.1854 name_acc=0.988 tok/s=65,083
ep0 step13580/46784 loss=0.2393 lm=0.1380 name=0.1013 name_acc=0.962 tok/s=65,086
ep0 step13600/46784 loss=0.7792 lm=0.1882 name=0.5909 name_acc=0.860 tok/s=65,088
ep0 step13620/46784 loss=0.1918 lm=0.1361 name=0.0557 name_acc=0.978 tok/s=65,090
ep0 step13640/46784 loss=0.2397 lm=0.1420 name=0.0977 name_acc=0.961 tok/s=65,093
ep0 step13660/46784 loss=0.9919 lm=0.3079 name=0.6839 name_acc=0.839 tok/s=65,097
ep0 step13680/46784 loss=0.3804 lm=0.1796 name=0.2008 name_acc=0.940 tok/s=65,098
ep0 step13700/46784 loss=0.3672 lm=0.1848 name=0.1824 name_acc=0.943 tok/s=65,101
ep0 step13720/46784 loss=0.3128 lm=0.2241 name=0.0887 name_acc=0.953 tok/s=65,103
ep0 step13740/46784 loss=0.4827 lm=0.1968 name=0.2859 name_acc=0.878 tok/s=65,106
ep0 step13760/46784 loss=0.6383 lm=0.2889 name=0.3494 name_acc=0.900 tok/s=65,109
ep0 step13780/46784 loss=0.4334 lm=0.2435 name=0.1899 name_acc=0.915 tok/s=65,111
ep0 step13800/46784 loss=0.3613 lm=0.1665 name=0.1948 name_acc=0.919 tok/s=65,115
ep0 step13820/46784 loss=0.4119 lm=0.1710 name=0.2409 name_acc=0.919 tok/s=65,117
ep0 step13840/46784 loss=0.4451 lm=0.1621 name=0.2830 name_acc=0.955 tok/s=65,120
ep0 step13860/46784 loss=0.3484 lm=0.1861 name=0.1623 name_acc=0.961 tok/s=65,123
ep0 step13880/46784 loss=0.4190 lm=0.2100 name=0.2090 name_acc=0.922 tok/s=65,126
ep0 step13900/46784 loss=0.2679 lm=0.1795 name=0.0884 name_acc=0.939 tok/s=65,128
ep0 step13920/46784 loss=0.3486 lm=0.1890 name=0.1595 name_acc=0.983 tok/s=65,131
ep0 step13940/46784 loss=0.3695 lm=0.1800 name=0.1895 name_acc=0.901 tok/s=65,135
ep0 step13960/46784 loss=0.4093 lm=0.1989 name=0.2104 name_acc=0.948 tok/s=65,138
ep0 step13980/46784 loss=0.2826 lm=0.1386 name=0.1440 name_acc=0.944 tok/s=65,140
ep0 step14000/46784 loss=0.6087 lm=0.2548 name=0.3540 name_acc=0.881 tok/s=65,142
  dev@14000: 0.4508
ep0 step14020/46784 loss=0.3558 lm=0.2355 name=0.1203 name_acc=0.948 tok/s=65,085
ep0 step14040/46784 loss=0.3868 lm=0.3114 name=0.0754 name_acc=0.966 tok/s=65,088
ep0 step14060/46784 loss=0.3559 lm=0.2691 name=0.0868 name_acc=0.988 tok/s=65,089
ep0 step14080/46784 loss=0.3274 lm=0.1516 name=0.1757 name_acc=0.962 tok/s=65,089
ep0 step14100/46784 loss=0.6832 lm=0.1989 name=0.4843 name_acc=0.918 tok/s=65,090
ep0 step14120/46784 loss=0.3649 lm=0.1742 name=0.1907 name_acc=0.944 tok/s=65,091
ep0 step14140/46784 loss=0.5108 lm=0.1742 name=0.3367 name_acc=0.914 tok/s=65,091
ep0 step14160/46784 loss=0.2170 lm=0.1725 name=0.0445 name_acc=0.990 tok/s=65,091
ep0 step14180/46784 loss=0.2548 lm=0.2099 name=0.0449 name_acc=0.976 tok/s=65,093
ep0 step14200/46784 loss=0.1928 lm=0.1376 name=0.0552 name_acc=0.962 tok/s=65,094
ep0 step14220/46784 loss=0.3959 lm=0.1972 name=0.1986 name_acc=0.947 tok/s=65,094
ep0 step14240/46784 loss=0.8253 lm=0.2747 name=0.5506 name_acc=0.872 tok/s=65,096
ep0 step14260/46784 loss=0.5849 lm=0.4048 name=0.1801 name_acc=0.946 tok/s=65,098
ep0 step14280/46784 loss=0.8293 lm=0.5415 name=0.2879 name_acc=0.930 tok/s=65,100
ep0 step14300/46784 loss=0.3092 lm=0.2086 name=0.1006 name_acc=0.954 tok/s=65,102
ep0 step14320/46784 loss=0.1782 lm=0.1498 name=0.0284 name_acc=1.000 tok/s=65,103
ep0 step14340/46784 loss=0.5894 lm=0.4180 name=0.1715 name_acc=0.969 tok/s=65,105
ep0 step14360/46784 loss=0.3231 lm=0.2214 name=0.1017 name_acc=0.955 tok/s=65,108
ep0 step14380/46784 loss=0.5969 lm=0.2865 name=0.3104 name_acc=0.930 tok/s=65,109
ep0 step14400/46784 loss=0.4835 lm=0.2940 name=0.1894 name_acc=0.954 tok/s=65,111
ep0 step14420/46784 loss=0.3320 lm=0.1872 name=0.1447 name_acc=0.945 tok/s=65,113
ep0 step14440/46784 loss=0.7737 lm=0.4855 name=0.2882 name_acc=0.845 tok/s=65,115
ep0 step14460/46784 loss=0.5918 lm=0.3492 name=0.2426 name_acc=0.924 tok/s=65,116
ep0 step14480/46784 loss=1.2216 lm=0.6350 name=0.5865 name_acc=0.836 tok/s=65,118
ep0 step14500/46784 loss=0.4819 lm=0.3475 name=0.1343 name_acc=0.961 tok/s=65,120
ep0 step14520/46784 loss=0.5533 lm=0.4656 name=0.0877 name_acc=0.959 tok/s=65,120
ep0 step14540/46784 loss=0.7233 lm=0.3066 name=0.4166 name_acc=0.873 tok/s=65,122
ep0 step14560/46784 loss=0.4660 lm=0.2195 name=0.2465 name_acc=0.899 tok/s=65,124
ep0 step14580/46784 loss=0.4656 lm=0.2408 name=0.2248 name_acc=0.927 tok/s=65,126
ep0 step14600/46784 loss=0.4181 lm=0.2831 name=0.1350 name_acc=0.940 tok/s=65,128
ep0 step14620/46784 loss=1.0045 lm=0.3514 name=0.6531 name_acc=0.914 tok/s=65,129
ep0 step14640/46784 loss=0.4520 lm=0.2640 name=0.1881 name_acc=0.932 tok/s=65,132
ep0 step14660/46784 loss=1.0559 lm=0.2927 name=0.7632 name_acc=0.833 tok/s=65,134
ep0 step14680/46784 loss=0.6308 lm=0.2691 name=0.3617 name_acc=0.873 tok/s=65,137
ep0 step14700/46784 loss=0.3421 lm=0.1866 name=0.1555 name_acc=0.945 tok/s=65,140
ep0 step14720/46784 loss=0.6591 lm=0.2570 name=0.4021 name_acc=0.917 tok/s=65,142
ep0 step14740/46784 loss=0.3162 lm=0.1891 name=0.1272 name_acc=0.960 tok/s=65,145
ep0 step14760/46784 loss=0.3594 lm=0.1545 name=0.2049 name_acc=0.962 tok/s=65,147
ep0 step14780/46784 loss=0.9550 lm=0.5557 name=0.3993 name_acc=0.907 tok/s=65,149
ep0 step14800/46784 loss=0.1984 lm=0.1661 name=0.0323 name_acc=1.000 tok/s=65,150
ep0 step14820/46784 loss=0.3709 lm=0.2364 name=0.1345 name_acc=0.962 tok/s=65,152
ep0 step14840/46784 loss=0.5869 lm=0.3518 name=0.2351 name_acc=0.940 tok/s=65,154
ep0 step14860/46784 loss=0.3209 lm=0.2015 name=0.1194 name_acc=0.973 tok/s=65,155
ep0 step14880/46784 loss=0.5112 lm=0.2376 name=0.2736 name_acc=0.901 tok/s=65,158
ep0 step14900/46784 loss=0.6177 lm=0.3688 name=0.2489 name_acc=0.921 tok/s=65,160
ep0 step14920/46784 loss=0.4936 lm=0.2906 name=0.2030 name_acc=0.934 tok/s=65,162
ep0 step14940/46784 loss=0.7895 lm=0.2895 name=0.5000 name_acc=0.855 tok/s=65,164
ep0 step14960/46784 loss=0.1933 lm=0.1118 name=0.0815 name_acc=0.972 tok/s=65,165
ep0 step14980/46784 loss=0.2516 lm=0.1860 name=0.0656 name_acc=0.986 tok/s=65,166
ep0 step15000/46784 loss=0.3356 lm=0.2070 name=0.1286 name_acc=0.967 tok/s=65,166
  dev@15000: 0.4326
ep0 step15020/46784 loss=0.3939 lm=0.1843 name=0.2095 name_acc=0.936 tok/s=65,111
ep0 step15040/46784 loss=0.2725 lm=0.1650 name=0.1075 name_acc=0.967 tok/s=65,112
ep0 step15060/46784 loss=0.3388 lm=0.2821 name=0.0566 name_acc=0.986 tok/s=65,114
ep0 step15080/46784 loss=0.5064 lm=0.3156 name=0.1907 name_acc=0.918 tok/s=65,115
ep0 step15100/46784 loss=0.6194 lm=0.3044 name=0.3150 name_acc=0.906 tok/s=65,117
ep0 step15120/46784 loss=0.4407 lm=0.1864 name=0.2543 name_acc=0.920 tok/s=65,118
ep0 step15140/46784 loss=0.5826 lm=0.2050 name=0.3776 name_acc=0.898 tok/s=65,120
ep0 step15160/46784 loss=0.4753 lm=0.2269 name=0.2484 name_acc=0.921 tok/s=65,121
ep0 step15180/46784 loss=0.3136 lm=0.1603 name=0.1533 name_acc=0.970 tok/s=65,123
ep0 step15200/46784 loss=0.3968 lm=0.2770 name=0.1198 name_acc=0.956 tok/s=65,124
ep0 step15220/46784 loss=0.9162 lm=0.3560 name=0.5603 name_acc=0.843 tok/s=65,125
ep0 step15240/46784 loss=0.5252 lm=0.2521 name=0.2731 name_acc=0.904 tok/s=65,126
ep0 step15260/46784 loss=0.4001 lm=0.2824 name=0.1177 name_acc=0.955 tok/s=65,128
ep0 step15280/46784 loss=0.3233 lm=0.1734 name=0.1500 name_acc=0.956 tok/s=65,129
ep0 step15300/46784 loss=0.6216 lm=0.2067 name=0.4149 name_acc=0.875 tok/s=65,131
ep0 step15320/46784 loss=0.4344 lm=0.2213 name=0.2131 name_acc=0.932 tok/s=65,132
ep0 step15340/46784 loss=0.3297 lm=0.2040 name=0.1257 name_acc=0.959 tok/s=65,134
ep0 step15360/46784 loss=0.4221 lm=0.2548 name=0.1673 name_acc=0.964 tok/s=65,135
ep0 step15380/46784 loss=0.2718 lm=0.1961 name=0.0757 name_acc=0.971 tok/s=65,138
ep0 step15400/46784 loss=0.5632 lm=0.3203 name=0.2429 name_acc=0.942 tok/s=65,140
ep0 step15420/46784 loss=0.3315 lm=0.1382 name=0.1933 name_acc=0.951 tok/s=65,143
ep0 step15440/46784 loss=0.4859 lm=0.3251 name=0.1608 name_acc=0.949 tok/s=65,144
ep0 step15460/46784 loss=0.3206 lm=0.2232 name=0.0974 name_acc=0.975 tok/s=65,146
ep0 step15480/46784 loss=0.5211 lm=0.2683 name=0.2528 name_acc=0.936 tok/s=65,147
ep0 step15500/46784 loss=0.3011 lm=0.1651 name=0.1360 name_acc=0.941 tok/s=65,147
ep0 step15520/46784 loss=0.7656 lm=0.5348 name=0.2308 name_acc=0.911 tok/s=65,147
ep0 step15540/46784 loss=0.5014 lm=0.2280 name=0.2734 name_acc=0.947 tok/s=65,149
ep0 step15560/46784 loss=0.2563 lm=0.1431 name=0.1132 name_acc=0.982 tok/s=65,151
ep0 step15580/46784 loss=0.5557 lm=0.2276 name=0.3280 name_acc=0.906 tok/s=65,153
ep0 step15600/46784 loss=0.4411 lm=0.3345 name=0.1066 name_acc=0.959 tok/s=65,154
ep0 step15620/46784 loss=0.4629 lm=0.1895 name=0.2733 name_acc=0.912 tok/s=65,155
ep0 step15640/46784 loss=0.3285 lm=0.2237 name=0.1048 name_acc=0.962 tok/s=65,156
ep0 step15660/46784 loss=0.6752 lm=0.4273 name=0.2479 name_acc=0.923 tok/s=65,156
ep0 step15680/46784 loss=0.2424 lm=0.1649 name=0.0775 name_acc=0.981 tok/s=65,157
ep0 step15700/46784 loss=0.3517 lm=0.2100 name=0.1417 name_acc=0.969 tok/s=65,156
ep0 step15720/46784 loss=0.8148 lm=0.3773 name=0.4376 name_acc=0.911 tok/s=65,156
ep0 step15740/46784 loss=0.4015 lm=0.1969 name=0.2046 name_acc=0.932 tok/s=65,158
ep0 step15760/46784 loss=0.2718 lm=0.2551 name=0.0167 name_acc=1.000 tok/s=65,159
ep0 step15780/46784 loss=0.1623 lm=0.1200 name=0.0423 name_acc=0.989 tok/s=65,160
ep0 step15800/46784 loss=0.4547 lm=0.2323 name=0.2224 name_acc=0.959 tok/s=65,162
ep0 step15820/46784 loss=0.3230 lm=0.2017 name=0.1213 name_acc=0.969 tok/s=65,163
ep0 step15840/46784 loss=0.3220 lm=0.2200 name=0.1020 name_acc=0.967 tok/s=65,165
ep0 step15860/46784 loss=0.2519 lm=0.1650 name=0.0869 name_acc=0.964 tok/s=65,165
ep0 step15880/46784 loss=0.5283 lm=0.2732 name=0.2551 name_acc=0.965 tok/s=65,167
ep0 step15900/46784 loss=0.5959 lm=0.4591 name=0.1368 name_acc=0.972 tok/s=65,169
ep0 step15920/46784 loss=0.2683 lm=0.2184 name=0.0499 name_acc=0.988 tok/s=65,169
ep0 step15940/46784 loss=0.2422 lm=0.1594 name=0.0827 name_acc=0.986 tok/s=65,170
ep0 step15960/46784 loss=0.3346 lm=0.1688 name=0.1658 name_acc=0.961 tok/s=65,172
ep0 step15980/46784 loss=0.5836 lm=0.1759 name=0.4077 name_acc=0.890 tok/s=65,173
ep0 step16000/46784 loss=0.3396 lm=0.1596 name=0.1800 name_acc=0.937 tok/s=65,174
  dev@16000: 0.4185  <- new best
ep0 step16020/46784 loss=0.3647 lm=0.1608 name=0.2038 name_acc=0.950 tok/s=65,123
ep0 step16040/46784 loss=0.3716 lm=0.3259 name=0.0457 name_acc=0.973 tok/s=65,125
ep0 step16060/46784 loss=0.4612 lm=0.1866 name=0.2746 name_acc=0.934 tok/s=65,127
ep0 step16080/46784 loss=0.6442 lm=0.2549 name=0.3893 name_acc=0.820 tok/s=65,128
ep0 step16100/46784 loss=0.2423 lm=0.1426 name=0.0997 name_acc=0.969 tok/s=65,130
ep0 step16120/46784 loss=0.2450 lm=0.1207 name=0.1242 name_acc=0.945 tok/s=65,131
ep0 step16140/46784 loss=0.7393 lm=0.2443 name=0.4950 name_acc=0.860 tok/s=65,133
ep0 step16160/46784 loss=0.2604 lm=0.1501 name=0.1103 name_acc=0.967 tok/s=65,134
ep0 step16180/46784 loss=0.3310 lm=0.1939 name=0.1371 name_acc=0.926 tok/s=65,135
ep0 step16200/46784 loss=0.4465 lm=0.2080 name=0.2385 name_acc=0.933 tok/s=65,137
ep0 step16220/46784 loss=0.3059 lm=0.2023 name=0.1036 name_acc=0.969 tok/s=65,138
ep0 step16240/46784 loss=0.4015 lm=0.2572 name=0.1444 name_acc=0.936 tok/s=65,138
ep0 step16260/46784 loss=0.5804 lm=0.2998 name=0.2806 name_acc=0.875 tok/s=65,139
ep0 step16280/46784 loss=0.8048 lm=0.2884 name=0.5164 name_acc=0.815 tok/s=65,140
ep0 step16300/46784 loss=0.1500 lm=0.1035 name=0.0465 name_acc=0.979 tok/s=65,139
ep0 step16320/46784 loss=0.3458 lm=0.1622 name=0.1836 name_acc=0.937 tok/s=65,138
ep0 step16340/46784 loss=0.3425 lm=0.2228 name=0.1197 name_acc=0.972 tok/s=65,138
ep0 step16360/46784 loss=0.2434 lm=0.1190 name=0.1244 name_acc=0.958 tok/s=65,138
ep0 step16380/46784 loss=0.2409 lm=0.1077 name=0.1332 name_acc=0.965 tok/s=65,140
ep0 step16400/46784 loss=0.6277 lm=0.2814 name=0.3463 name_acc=0.900 tok/s=65,141
ep0 step16420/46784 loss=0.3129 lm=0.1421 name=0.1708 name_acc=0.943 tok/s=65,143
ep0 step16440/46784 loss=0.3091 lm=0.1664 name=0.1427 name_acc=0.938 tok/s=65,144
